Vehicle ID,Position,Speed (km/h),Data Transfer Rate (Mbps),Connection Duration (s),Traffic Density (%),Network Load (Mbps),Latency (ms),Throughput (Mbps),Signal Strength (dBm),Intrusion Detected,Anomaly Score,Encryption Status,Intrusion Type,Resource Allocation (Mbps),Optimization Status
V00248,"(-12.098419243176835, 40.238044693859365)",72.28742311868847,7.541922849414834,11,36.07561580056885,76.61451043329697,17.115957990622647,3.599011664071185,-52.24585888179647,1,0.30670179164587474,Yes,None,7.807166718115943,0
V00249,"(-79.11727848555225, 127.18087094936845)",5.550152728243494,1.9319157281338306,75,21.8168622640019,79.29768833835425,37.83048341202931,15.29786960377641,-43.97122047615256,0,0.34879316232403623,Yes,MITM,44.607505828737416,1
V00250,"(-41.96267534049141, 162.28976291242327)",32.26484909195425,4.302488680040817,100,11.453866150062153,75.27291520965707,70.03465245451366,17.350648801061865,-77.02495475225311,0,0.39474288356535026,No,MITM,33.686724586747786,1
V00251,"(-75.88328120740475, -25.54232335818449)",95.84211421114267,4.401124758257936,56,87.23259993202717,53.56001281866129,61.79656507132145,3.065779561268041,-67.95404673539657,1,0.018139489196390635,No,None,24.047299506822295,1
V00252,"(-41.38661490694773, -173.2565125140121)",57.50909435203311,9.47937542515095,14,60.08541222169984,94.17284427720901,53.79531974950511,11.777284822057737,-59.69942381562839,1,0.7740981099880001,Yes,DoS,0.43727899559823924,1
V00253,"(31.802113405602455, 141.27199196255287)",49.13794009462444,9.06995328693592,35,57.906675230769814,69.76362852355841,56.860523457249144,12.663309482387053,-56.057640574667005,1,0.8978091756716056,Yes,DoS,2.4336023805429488,1
V00254,"(-21.380756612983888, -71.67816096371646)",23.03856490818464,3.616755518006767,55,97.30617814331671,3.669212731925431,73.6821372356521,1.6855011326740876,-49.57765350202433,0,0.5233146383496327,No,DoS,12.072068917783662,0
V00255,"(50.95006468364622, 107.99300102521806)",30.401597106903285,4.389395518799212,50,66.954459066984,52.71842349674613,89.55662607680577,10.435229465629977,-57.39150760819716,1,0.27765167078544306,Yes,MITM,35.39200241882662,1
V00256,"(83.09334872338198, 88.86618617065659)",116.37763657015684,2.1002434422592398,110,62.73537457009959,21.695502569015357,27.36009177084649,6.603486921413939,-60.643902307310015,1,0.9265625044204913,Yes,None,4.9361268286540305,0
V00257,"(-26.270605142252244, 84.85800230246429)",53.91491491586535,2.542499432738803,71,29.803692286071946,87.78121306634927,76.46204458341539,5.656725465910225,-42.5478165328941,1,0.04863171189052107,No,Data Exfiltration,39.10236422461208,0
V00258,"(-40.61586214449678, 174.39195643287417)",99.04746776297758,6.402874662003991,24,18.76809786916067,43.533784031580836,58.93065165039962,2.7205409490284396,-58.5494658301902,1,0.9908922273281343,Yes,None,41.82906129422057,0
V00259,"(21.145038245692106, 67.7397184855815)",36.328188083713854,8.229051834006771,51,38.45251142051207,3.772283175702673,50.74030297249311,10.966503812554782,-58.335293917413324,0,0.937408929127711,Yes,Data Exfiltration,11.139571075606636,0
V00260,"(48.74597677320418, 46.6356243516023)",39.69907946642016,0.7971494996071133,92,62.55524498948682,86.08750528600957,23.221768340464525,5.331874801058495,-53.527430673713525,1,0.36168404480978267,No,DoS,26.155575160671802,0
V00261,"(-44.91490752856913, -133.03828914397442)",102.57873762844201,7.861788744292913,17,65.3377447749637,24.62503782334453,47.98199900367246,6.668613540369392,-53.76983283900104,1,0.7362430053637817,No,DoS,44.03223047585625,1
V00262,"(6.521632572245693, -173.63200037779907)",97.78355288329132,8.66405309803455,63,29.13259744009529,73.60466157195701,60.283999765832796,7.441635586282136,-68.85126775293517,1,0.5974608915496795,Yes,Data Exfiltration,24.961264073091762,1
V00263,"(15.400553355999932, -29.587111617179488)",45.3101771623869,5.2586515898015,12,93.36492473507373,40.9576530664822,35.19418138052214,7.507798676700734,-49.79206230189918,0,0.06442977368660263,Yes,None,18.235955546957744,0
V00264,"(-64.57258117505275, -122.97877397563627)",38.22818324655949,2.6763073034973606,111,52.745233229028145,2.7270060405263474,32.20276077933859,2.8584723833816623,-40.79199469103745,0,0.7677787974795702,No,DoS,32.36010878414706,0
V00265,"(-79.76667203655091, 25.13612802362539)",91.42514853776586,0.7486821309557552,50,71.06705601723395,1.957789187610437,49.28840131624529,17.050225731473766,-63.3804258089164,1,0.8487647663414355,Yes,Data Exfiltration,29.938879227410286,1
V00266,"(69.8558329383049, -133.48788534269684)",51.73231827864604,7.948582051494939,46,24.863229952889387,8.973961113113461,21.92898751058486,12.253710719201496,-64.12836752083624,1,0.5071016094355253,Yes,DoS,29.733890997350166,1
V00267,"(68.70368692890662, -64.15673791267277)",44.71651377303444,4.6444180167047024,70,4.123246681055481,43.05915623591265,13.256196842360739,19.210406771885268,-51.66787501967697,0,0.32241525786616365,No,DoS,25.05379696457868,1
V00268,"(29.46715619663695, -132.13609413355118)",68.01475501096509,7.906785388021838,14,71.15223926661778,50.921688722316695,64.2300898272041,6.011579252185878,-78.22533911833476,0,0.023023576804916956,No,None,19.177316193191192,1
V00269,"(89.70081668567877, 158.36574768238893)",86.63090438995276,6.0189456170635784,79,87.51486646481311,77.65154268472831,16.46220994360307,3.0595662708100826,-76.18223488704847,0,0.2185264511023508,Yes,Data Exfiltration,5.851119285400808,1
V00270,"(68.5819814446331, 89.234087627632)",9.276609642525798,1.619365480507754,69,55.82862401964618,96.03856532200365,89.59982772427078,16.670307084314324,-59.08816928566735,1,0.6401050162903658,Yes,Data Exfiltration,47.574070964926335,0
V00271,"(-7.147810091919922, -146.12625772205493)",92.07046826919469,7.945780965359995,17,16.687320825324225,10.045393481169018,49.01387904396626,1.707919227961768,-65.03178245504206,1,0.32621796797920444,No,None,18.146789727926816,0
V00272,"(-80.0856378034667, -92.59203651040386)",54.59094281640453,9.565074538835963,5,34.13491847017313,76.42822931938885,41.96575109471418,10.845940259624467,-72.63510114797552,1,0.6429904537022454,No,DoS,49.34442466634072,0
V00273,"(12.087980955596521, -100.11349386874656)",86.16179216315044,1.1018035430613313,11,47.25561642539164,45.287311576734915,64.881605066649,17.88332846375959,-65.59889561269668,1,0.7434448322281357,Yes,Data Exfiltration,46.23143360249146,1
V00274,"(-4.107953879761226, 86.1368879754329)",46.28535897991558,7.022448814339364,88,94.32718869315802,17.145214090191395,36.607707035302234,5.949502575609138,-54.09318528853319,1,0.7200049093072806,Yes,MITM,44.40614959402095,0
V00275,"(-58.14343673698227, 77.82588953708597)",31.54212548490443,4.963417562325631,61,2.8425595547351468,86.10278561969878,90.54673672373407,2.9285162051035605,-66.9747986131024,0,0.0013049764875444625,No,Data Exfiltration,6.34836628996559,0
V00276,"(48.6185578164268, 101.41262025846606)",13.437677082427651,0.5794951219847106,110,38.30532808767567,16.68699190652314,47.10584337369784,2.121980654845075,-63.6048084360302,0,0.901180241871677,No,Data Exfiltration,2.022310379325881,0
V00277,"(74.4166684328419, 37.494628654816154)",48.0870056320851,0.9901141450922923,112,77.48955059719533,92.09926559199766,27.04126648961043,17.03228983812293,-51.9195230863497,1,0.3481507749653384,No,DoS,42.57503770363122,1
V00278,"(-14.303274545545918, -154.34216130473402)",13.684137153709134,1.8220830275444462,49,54.70962046888658,15.791681236306697,43.310684113476796,19.879330584687526,-75.0934852077657,1,0.5446957797812486,No,MITM,1.2263406622800177,1
V00279,"(21.58772520486312, -138.31596955741773)",84.20566396507313,1.3632059456406513,65,61.05366700021465,37.54948774478625,23.89573077291675,5.151843644631825,-75.1634516440194,0,0.4578838061214182,Yes,None,13.345473205003067,1
V00280,"(-80.25750913677518, -78.92540128176873)",53.57708508748143,3.960593511898626,82,40.41247018312841,19.886097479289422,30.572904975644523,12.437220999953722,-77.1336386573554,1,0.691043520109055,No,DoS,1.0834465134990368,1
V00281,"(-34.82935802751653, -7.636750273403635)",50.18579628698513,3.365916010481574,21,64.17678187567456,95.13630222818122,64.37901797645193,6.437389548873398,-51.55773921091597,1,0.2021257934946925,Yes,DoS,20.18194757535154,0
V00282,"(28.36942086619247, 35.41956051350428)",107.12927490258616,9.885837512721729,56,65.67741260825738,82.71946220403784,76.91009020573705,1.193620757903242,-74.30159469576063,1,0.2925683454123511,No,Data Exfiltration,34.8479469069309,1
V00283,"(-11.407652475779798, -108.83592704649186)",75.46767936601589,9.930562716599944,109,20.464217737548207,41.714189760541544,63.32538571080193,15.97094327284602,-55.856413516524334,0,0.9004768593457857,Yes,Data Exfiltration,11.084749928181491,1
V00284,"(-48.53443735634083, 40.91026887995224)",23.934684238044333,5.083029731472005,47,94.57248742451169,66.64017275136607,17.39739160590733,12.136717439841702,-52.36722942270043,0,0.06734774779498232,Yes,DoS,44.311551635703694,0
V00285,"(-88.79505030619687, -38.54424714874679)",73.19799956755698,2.1565124534548716,54,28.866814618431125,3.844615685236219,43.738817536342395,4.9043043429175714,-75.63403183572481,0,0.9577131546331282,No,DoS,28.93960639083418,0
V00286,"(51.29194990545244, 12.922338604313467)",32.06699286303684,7.643399114741485,93,86.70430855251898,98.20081086709817,38.017498293770046,12.65368106928003,-71.96612798667653,0,0.24617402784255848,Yes,Data Exfiltration,28.4649360270185,0
V00287,"(-61.60319559338912, -97.58772765365595)",99.68573442573448,4.018048045620146,92,26.343207926649637,63.226553515511696,42.24935756561008,3.921184532694398,-72.38158632100466,1,0.16785649066187536,No,DoS,43.27202748551753,0
V00288,"(-20.600072599258993, -140.4761881051215)",51.394860459212694,4.6103610722929265,13,39.91965341261977,26.06687809030571,89.42134004716901,9.751077577169124,-41.11331116957392,1,0.3054278254729501,No,Data Exfiltration,13.806304294215217,1
V00289,"(46.387681612328606, 25.277382145471762)",119.38806537538404,8.861629510240208,106,48.67449206864576,68.02551524295106,69.00357779968593,6.630294918116794,-72.55662842914425,0,0.8503591383388863,No,Data Exfiltration,20.633807348092308,1
V00290,"(10.609876984444838, 73.72243859098691)",105.97209203231583,6.941460055422347,64,85.57748232115574,72.59812597426574,74.17573639190293,3.7071985740771733,-64.08510158577057,1,0.26741495831595286,No,Data Exfiltration,33.34407331761117,1
V00291,"(-2.1221217398675805, -54.08795264956221)",49.093180799233885,8.021591178077877,23,11.742910761994029,53.372285526412746,81.51227929408849,4.802615897682374,-46.79139244979766,1,0.154033834305067,No,DoS,27.132773515081134,1
V00292,"(30.515231164531443, 115.39261641614422)",109.03715436818837,7.926787612317625,118,88.90997063116774,60.92233297518942,61.77125428778674,13.273309820798225,-76.04707303473131,1,0.475807001083423,Yes,MITM,27.984737829034913,0
V00293,"(-43.91954753390441, 160.45908064720538)",27.492806048373495,9.3233800713123,94,52.18233369463009,97.94923255814369,83.04045717945864,18.71365467689744,-50.493894907738884,1,0.09288604631037667,No,MITM,9.754734675077948,1
V00294,"(-48.37027737088895, 146.2109115544992)",26.37190938732789,6.721656607271778,100,70.34888092212385,80.8377629121844,26.984957182563583,11.534060624602818,-77.09983973058227,0,0.4170658184137914,No,DoS,20.34912855397148,1
V00295,"(-33.023648568774696, 157.94113664528805)",31.4285020080409,8.852488136746453,94,85.78535589592755,90.98110645896885,58.733240681386626,11.566653511427697,-74.20837729775245,1,0.1596565378884498,Yes,Data Exfiltration,38.367261100990525,1
V00296,"(-4.705666977734268, 170.96214174943202)",111.3069557373289,8.349351480106211,115,21.763504658548662,83.69913730171803,76.86265972627216,18.087789436470192,-78.37698396368258,1,0.969488428220771,No,MITM,2.782438671392379,0
V00297,"(-52.34794994166434, 74.70597772125907)",29.14644281901259,2.1352783618001556,58,40.26305540896519,48.442181572139866,25.486454262471202,13.14050811660117,-44.31532220761414,1,0.010515235533256506,Yes,None,45.84952716337349,0
V00298,"(7.274486251548694, 75.66789669767246)",89.53999999197772,4.013993895755098,35,21.665331914810782,24.12879871118262,48.90441828413736,3.0464705310634583,-70.43981767200111,0,0.5832512897948982,No,Data Exfiltration,13.735142932823841,1
V00299,"(-21.252740741388507, 154.77103439272503)",58.44213430832711,9.674721462617974,86,63.0267421720818,98.04988211398353,17.842393489509,14.048398402584647,-64.80563339762487,0,0.5070616397842707,Yes,None,31.371824031324387,1
V00300,"(8.040999290763665, -134.40861282823093)",62.0212398457095,5.161920743743853,120,57.521598236877395,90.2345823146612,87.97511913665174,18.471902282232325,-66.91148404564787,0,0.997135133301259,Yes,MITM,8.770065677761647,1
V00301,"(-86.86135289196079, -95.21862512057835)",96.07608075955757,3.4112674033245867,110,41.65372013866714,8.625933235345517,42.00586711470999,14.833838071154979,-45.33500320241858,0,0.2602816338206012,No,MITM,39.95637964571478,0
V00302,"(-50.826387120645975, -47.05228161598288)",77.34495545062413,8.10937437995285,79,24.006929915255014,58.873897967975545,64.88729190087932,17.015446754697987,-65.62320424232503,1,0.6382134006059216,Yes,None,35.326152195627785,0
V00303,"(-48.04213103500729, -111.33163108696039)",40.399004783259315,8.543898042984926,59,42.81542170226105,56.34172568612008,61.023545952204714,15.068512036591878,-74.10370297881195,0,0.1832518718625934,Yes,Data Exfiltration,42.29240683467806,0
V00304,"(54.55618953684416, -171.98350562976754)",47.87748748177917,7.268200289944663,12,75.38115230810041,56.452047521110686,12.296794633650014,1.319723617237484,-65.99107423208554,0,0.5419037179968254,No,None,39.548295776171,1
V00305,"(-11.982608948663128, -136.07043650387538)",69.9041152147559,8.623144511696035,70,32.75162037730765,25.774820130940025,35.80964478568304,2.2425058455496285,-70.79733304637094,1,0.5074077266725926,Yes,MITM,27.18538934865376,1
V00306,"(88.95660208807871, -32.777939043418)",111.16474857393526,7.024787037667229,44,73.61510281699462,34.209234884841,43.456996298145874,16.46487594840439,-45.68536428332787,0,0.4201529287531931,No,None,48.315191413414816,1
V00307,"(63.60351696460785, 109.93002217082318)",29.71204283974705,1.0841168076419738,61,97.18702099474172,13.195455327209416,84.21198389531452,19.489917242133753,-51.577742190723136,1,0.7972918260242603,Yes,None,5.08557588129106,0
V00308,"(-67.80911063464775, 121.0796226314319)",38.84866910924422,6.826658701410346,20,90.86120625468384,77.29195194088042,68.20613356196007,13.251948452172906,-54.32139370770369,1,0.9545185417022864,No,Data Exfiltration,20.887916731861782,1
V00309,"(-18.40608055370714, 88.91319419460984)",50.0434413942064,4.6083553097685535,89,41.9480503458381,28.33375802720598,64.26553224835895,13.850688330095279,-43.421822808182505,1,0.8239239175329639,No,DoS,31.30573294547016,1
V00310,"(-65.63106103910316, 161.22694259241064)",78.41579266804925,5.590808830285759,54,74.06664194449012,85.57226991396998,44.0399637740456,8.134459414348452,-57.26207947969833,1,0.5046164428105369,Yes,DoS,31.240893447338493,0
V00311,"(71.09334352436946, -155.3494584976244)",96.96619613055805,6.658963342939429,92,89.14331491878643,58.176985931942895,24.187815148664782,17.665688069222504,-58.07325093110321,0,0.23311170557720173,No,DoS,44.56313752376156,1
V00312,"(14.077343499264202, 60.322381809978424)",114.68797841238009,2.8142909185852076,75,57.261416801860356,70.84494297114198,61.959924631496094,9.918597908118853,-49.98153234558875,0,0.36085083021480946,No,None,29.658252625047833,0
V00313,"(-3.0014235690756834, 107.91746339096534)",103.22596605551256,5.697174423214945,85,84.77113846493121,50.43407156053704,12.30105677012368,6.32768938724165,-74.35216076698204,0,0.9190302861522646,No,None,35.158478448855206,0
V00314,"(-56.79919023831608, 90.45701155483181)",33.7213320842902,4.542377263104233,95,71.23482758491103,33.95840536585845,96.04781336990239,14.280078998863408,-41.75804026368602,1,0.13180373852329064,Yes,DoS,0.36135968091453585,0
V00315,"(26.53729846385926, -99.9449370508039)",63.738488525001614,0.6381319548766113,57,58.87984465441466,25.144589481441002,61.90381873230068,14.448417328501348,-56.9238812792167,0,0.9666437012102681,No,DoS,44.71708980703093,1
V00316,"(0.40928742518801187, -27.934610093632045)",48.2979902360455,4.332568132339022,102,54.72290447473765,25.904626643227648,33.8596704100368,17.51509806815475,-74.03502087118007,0,0.5334556449333911,No,Data Exfiltration,25.042818263820806,0
V00317,"(32.04582653114956, 70.59900344453524)",14.086943728479437,6.312460282138636,96,38.6775346926015,21.387054814098683,35.54840008918056,16.494898289984395,-50.28240172786314,1,0.7670442067252592,No,MITM,29.431561457555194,1
V00318,"(62.59372550434492, -48.82281280980112)",6.632042876931927,6.140274526255724,76,86.58627568024087,39.945803023198756,25.314030248258064,19.205288293480905,-41.07205686956419,1,0.7904426336088751,No,DoS,8.458957753703622,1
V00319,"(-50.40791929514983, -75.22024055149897)",32.20336565887234,2.102642676042338,73,89.69388870515883,79.74243586964201,32.60908621162888,9.396393064174722,-45.701834495308766,0,0.008641829971436255,Yes,DoS,28.777058482138656,0
V00320,"(-75.9972778756946, 100.45570255034067)",87.93632365242203,0.6724394479514599,13,21.426492502889072,68.60408127800181,46.49440873602041,13.066606321733788,-65.58286551774762,0,0.5476367631734843,No,DoS,33.5856857946047,1
V00321,"(-32.54982950066258, 173.78435915654194)",27.21987978119634,3.547443801190378,73,15.608023424042837,48.51157995226768,18.532809623708893,11.969083260652235,-70.46456373633951,0,0.4811999855416562,Yes,Data Exfiltration,12.05709565015251,1
V00322,"(28.14760515345921, -168.79764343763205)",96.83739577579007,5.234878830313768,30,55.379176266312214,25.622460709412376,31.396407656804296,1.7206999140255541,-75.32801146599748,0,0.037559806265337836,Yes,None,21.83350431365177,0
V00323,"(55.993765805322, -99.66963256847843)",52.59288004983931,1.982658482544893,18,11.149420632304752,10.123677840385115,18.228537626465343,19.729856134983518,-41.08539057034025,1,0.06022328759425155,No,DoS,18.38531202090612,1
V00324,"(-11.196783487381325, -71.46729591091653)",58.8466055123131,7.980754436624739,46,76.9805606544906,87.67571789914496,65.74784997148689,15.823733755550197,-47.908163040153696,0,0.379852810955423,Yes,None,15.628953838164822,0
V00325,"(4.912476649644816, -33.971978949422464)",30.484180928071616,0.8237997013469658,49,45.144141368403645,77.32779095759895,90.44229729616578,2.678991473753614,-77.87626594733067,1,0.7176410382359142,No,None,2.4138506162790785,1
V00326,"(44.333374264199165, 63.464835216052506)",44.85708017909151,5.438358353900534,86,79.99516556720752,44.73747814021556,11.913587864488811,18.998004609393988,-57.587619458642266,1,0.7821137233698606,No,Data Exfiltration,49.69030488131213,0
V00327,"(-64.68148939692529, 163.0214474679339)",31.6230355603555,0.909775980439608,54,40.78695116372152,52.82385330420878,73.12918132377013,16.854122390446136,-54.260801203585984,1,0.8272120812709489,No,MITM,10.279816689246513,1
V00328,"(-44.91403318064137, -3.08481178899018)",84.20703395550562,9.045389636545057,104,39.24389427989403,66.06894116304437,12.178278523159047,15.793508164873286,-63.3245474307749,0,0.10354915958903133,No,DoS,11.313776332404357,1
V00329,"(51.49510603724946, -87.63671814063227)",82.04325774603478,1.3400702953018049,25,55.97533833016814,46.15602070923737,82.63482908858629,6.517831715589472,-60.44380329475648,1,0.6685695815776243,Yes,Data Exfiltration,41.34481878720946,0
V00330,"(52.97986828541079, -52.5611454383445)",64.59083645956261,6.856652159152647,43,73.9627941879321,18.55560514166813,62.04670301970658,10.751741443485356,-79.69606449958225,0,0.2309590321351076,No,DoS,42.81171510633554,1
V00331,"(-52.06509884171024, -128.80509453941352)",28.31539116320598,8.931429933355046,26,81.06369710979291,58.50996152156831,51.299442707736766,19.144171665922965,-73.49512980286167,0,0.35937270390382325,Yes,None,44.254687108609275,1
V00332,"(32.52408712948862, -126.92665602111917)",98.85882413155905,1.1942091243997097,24,51.49184989347142,40.86334344615806,99.59107691603813,6.252280470509409,-56.84444946473893,0,0.1753565313794765,Yes,Data Exfiltration,22.230422643610105,1
V00333,"(2.5084095301748732, 168.6172289208452)",103.78364239257564,8.842470219298297,48,37.65840834133877,73.31665526414432,53.63867087782049,12.977705508645109,-79.95375994862815,0,0.8831556152316175,No,DoS,15.530813397585085,1
V00334,"(-35.68517523516431, -162.0100423458095)",54.58983828908806,3.685742369150811,110,6.44817198448171,25.289181365712142,95.05232038602,3.1843109650889314,-64.09812186134863,0,0.4145670984708092,No,DoS,45.71780039513973,0
V00335,"(-62.287530795602535, 5.7177211462931155)",40.662762111815425,3.9764096191625886,56,3.289456932186474,5.283581604898124,31.93251559646247,13.958953378338427,-43.748087429806006,1,0.6903360258138151,No,None,42.9518269925064,0
V00336,"(-80.0931374530935, -63.61650761495217)",98.2606564939501,2.1883039790692207,45,83.25453692952945,77.09798713370762,81.37809379682207,10.882448856677142,-61.81636773414255,0,0.14440396328047178,Yes,DoS,0.5732401011675159,0
V00337,"(-66.38892162314079, -121.12043069733328)",38.505162034514356,5.1089330286049375,119,25.42138935729862,65.91084667868368,19.37421887230321,17.504299635887396,-72.14860660423382,1,0.27611741029026304,No,DoS,39.084216097691744,0
V00338,"(-65.91260714960086, -18.000992255145576)",17.635768283680925,7.25158902652614,91,32.773644251185495,55.53598086823386,43.95639480273614,5.625114357320095,-57.29684041789086,0,0.5997216545648021,Yes,DoS,37.58011539104597,1
V00339,"(-34.04940040505617, 36.1548480205131)",83.03490396440851,6.365655255287096,102,27.9109182507578,23.190151975565353,36.85631264459699,8.991637753541903,-41.115994373562174,1,0.18805233399289456,Yes,Data Exfiltration,27.66702648044457,1
V00340,"(-1.7402405506415732, 23.01402438974759)",3.095182976158384,2.5315501184601765,98,24.788661802929134,92.5664815792828,56.981150019879166,15.593575085943435,-76.74669072307856,0,0.20425705945142736,No,DoS,49.53830687531641,1
V00341,"(-59.50155925971204, -78.41630987890663)",72.61961983824851,1.6053780075454567,48,5.882230874102357,82.00356731434977,86.46461493262707,15.888188755937122,-55.704780291118475,1,0.6838459839595289,No,None,18.355207105948697,1
V00342,"(-48.6474815027364, 38.89996579077476)",33.01209231613433,1.5330504516490344,19,92.66223943488293,96.09292398131112,99.26924564466896,13.90701460441017,-66.79022449312664,1,0.5174347552095485,No,Data Exfiltration,16.69578284608112,0
V00343,"(9.555082396881446, -140.54985258036677)",54.56818288235125,8.767808870384124,34,0.7454886810088768,62.12637677005313,61.78136488657702,10.935805751649141,-42.64004828341839,0,0.9709793823933602,No,Data Exfiltration,44.968316659749604,0
V00344,"(72.77053321741062, -114.15669709125754)",10.220802361204498,3.615159321080187,109,41.618559240689876,96.45826955641131,13.750709323336775,12.741464742241478,-55.712108882357676,1,0.936846485471476,No,DoS,4.161566188739507,1
V00345,"(-59.46261207127249, -54.34863321457826)",24.725092622806986,2.9980747024986223,65,94.54794370501021,27.44947635767906,15.832352165494612,14.717062772914558,-72.16205795393576,1,0.7697030228919604,No,Data Exfiltration,11.779291725015245,0
V00346,"(-32.96771861074935, 26.744686823239988)",36.799621152168,5.807714555457849,16,50.43865263569421,84.6958581981337,98.45571082771734,9.984530611530737,-60.24507644255653,0,0.8094360560160028,No,None,16.069051284701786,1
V00347,"(-84.11018376257964, -160.87723876294837)",85.20610581874706,8.359634395407962,92,0.2196723743288831,57.23324495791796,49.96563819325267,16.788690762516403,-48.88251978284572,1,0.7050513384294331,No,Data Exfiltration,24.19672369439952,1
V00348,"(-1.7337940825173064, 75.0360852217953)",100.41726461955112,9.310944242557651,104,69.53412266383467,37.928566457500565,20.482742793051024,2.8800947604136855,-57.69589585215245,0,0.6036873842416538,Yes,Data Exfiltration,3.2055382280124056,1
V00349,"(-42.154737655767626, -71.45159973069141)",2.2889474441619795,5.0312648458771365,30,81.76068396040272,3.6932317772702006,36.86382480434972,10.744297381631275,-42.73033028225565,1,0.7703465708731804,No,DoS,31.33642354404732,0
V00350,"(79.40447669497945, -108.80723130905066)",25.633998964670898,1.1995285990348066,116,54.566767083681086,20.73872614046316,53.782194896550784,8.809268145835812,-55.53620554388224,1,0.3456724958043019,No,None,8.1086258746363,0
V00351,"(71.6663950280215, -135.22879589066648)",109.71829112302122,5.454754095266771,7,80.85748422961032,82.4837346943641,32.0930719958574,18.292191162812312,-64.02232069613117,0,0.9201479284322175,No,DoS,36.63816131166098,0
V00352,"(-5.764792268963262, -50.408751780687396)",18.200993752543127,9.13767550432027,114,5.562773441868485,96.35786985806949,48.552601645421625,1.696961093104642,-57.83751796956402,0,0.7747215862292133,No,MITM,16.7859227810142,1
V00353,"(-46.078630963555334, -24.798619562419788)",92.9772866092537,2.2819263989672836,114,67.74523836823806,68.89826832020442,60.776945862910026,9.842616743381273,-55.76631390203045,0,0.2209313400090993,Yes,MITM,27.77254358935266,1
V00354,"(-71.17554327255846, 159.72219172407097)",12.353499373386807,1.6177923449904723,28,37.28609908693329,38.54836693551741,39.72729993717101,16.580520010472643,-53.80514621948137,0,0.4873429615817195,Yes,DoS,41.43829654573655,0
V00355,"(-64.31307950986323, -131.72866465030881)",119.58831765684825,3.7435182830457836,46,25.508707730220493,91.79908152825332,23.49220554352258,2.224536530964685,-42.795164898598614,0,0.9031078737875281,No,DoS,26.903152955180964,1
V00356,"(-62.132405321814, -174.73046268478137)",62.520832453327756,7.849529041588887,18,87.01869391651141,87.81185790032086,12.241758046034946,10.566983778338242,-78.5632947952743,0,0.6132675991937242,No,Data Exfiltration,41.36929883557875,0
V00357,"(68.71532030610399, -171.7971642089601)",93.13126550245369,8.870177868753823,44,4.958336318074608,64.69552235244909,53.83186487743736,12.483036783093144,-52.39420289256084,0,0.5437334766302796,Yes,MITM,27.278533156196584,0
V00358,"(72.63477755174245, -68.36893120274992)",103.43526298934395,5.5944119256094424,42,9.647436401661857,46.28622027795342,75.6969881245,16.355420744260254,-47.891216160273494,1,0.1191140842552213,Yes,MITM,47.142380959033794,0
V00359,"(70.88943051942823, 151.1368606809657)",14.901828464887497,4.36422475472574,29,56.47515302726707,73.97714261777054,97.88062397411498,18.31819037692173,-72.41663989454523,1,0.3650849079040781,Yes,MITM,10.68154446524442,0
V00360,"(-40.12870023256846, -88.02631949804727)",113.08326126477095,7.507883695060219,9,82.15053138053916,25.647675606570818,38.525295682379806,14.840011107414401,-45.495832243962866,0,0.5789238073123222,Yes,DoS,40.83574934966401,1
V00361,"(-76.02606216357003, 76.57513936439312)",59.78810025067887,1.5529507570954473,72,71.6698647476568,71.90779008595364,37.65524110613468,8.51234244821515,-65.92994063084502,0,0.4599797615263529,Yes,DoS,35.58547082965334,0
V00362,"(22.02478199726194, -1.4875370776682075)",1.5678561409639968,3.9686388633129845,102,55.475843676528356,16.418960897054056,54.06595413547489,17.14253892159315,-67.95859279871894,0,0.5017297145655545,No,Data Exfiltration,6.548693927168481,1
V00363,"(-32.58864433000867, -87.13257522501866)",108.40245527580996,2.7313783288008118,79,50.41803774179707,79.32636451943549,19.71544831888776,17.130891192118344,-50.698001018396475,1,0.9660683741473248,Yes,None,16.23608900756688,1
V00364,"(74.79422826911059, -44.608791848068506)",111.05809070665305,4.460934946916623,13,82.79324034396589,95.50739656526845,25.53829780433038,8.460807885791024,-48.61854730361145,1,0.9285889364500741,No,Data Exfiltration,19.361695974008963,1
V00365,"(-24.21851161067923, -159.98544298788323)",80.10552575767804,5.004327095808619,57,31.705400376349523,43.16527730200036,18.73406246017218,11.282977295288678,-61.85221031760238,0,0.003920447140400074,No,DoS,14.8499953339912,1
V00366,"(16.24934994608097, 117.9494059067635)",10.145704133199477,3.4464584808709327,58,90.4026487317702,24.636347551377447,55.88986343253673,17.651075853104427,-66.95142583161618,1,0.9167159915928408,No,Data Exfiltration,44.232796882428424,0
V00367,"(-49.33057724968792, 146.24654767826456)",104.78382998967825,1.9509257884934803,70,22.991505859688854,13.744424737297889,61.92637484750993,12.094323014516313,-64.10684502027799,1,0.5965310956193819,No,DoS,17.666821842775267,0
V00368,"(74.20340688969247, 162.41190530665824)",104.51698796150856,7.049279863772705,98,84.4858963749317,28.427898955778176,99.33615632019772,17.768111735166926,-42.83270516541888,0,0.8543019562190347,No,None,29.900540599726515,1
V00369,"(-25.651779842423736, 53.9804796364522)",8.441290102830035,9.700010840910616,40,0.2639670571394137,62.10881491134804,49.80734460192193,4.02883854778263,-44.329983955555065,0,0.27640393674532004,No,Data Exfiltration,29.112168457875683,1
